Date,Venue,Location,Time,event_type,orchestra_id
1973-02-28T05:00:00Z,Philharmonic Hall,"Manhattan, NY",8:30PM,,12669
1973-03-01T05:00:00Z,Philharmonic Hall,"Manhattan, NY",8:30PM,,12670
1973-03-02T05:00:00Z,Philharmonic Hall,"Manhattan, NY",2:00PM,,12671
1973-03-03T05:00:00Z,Philharmonic Hall,"Manhattan, NY",8:30PM,,12672
1973-03-06T05:00:00Z,Philharmonic Hall,"Manhattan, NY",7:30PM,,12673
1973-03-07T05:00:00Z,Philharmonic Hall,"Manhattan, NY",8:30PM,,12674
1973-03-13T05:00:00Z,Philharmonic Hall,"Manhattan, NY",8:30PM,,12675
1973-03-10T05:00:00Z,Philharmonic Hall,"Manhattan, NY",12:10PM,,12676
1973-03-10T05:00:00Z,Philharmonic Hall,"Manhattan, NY",2:30PM,,12677
1973-03-15T05:00:00Z,Philharmonic Hall,"Manhattan, NY",8:30PM,,12678
1973-03-17T05:00:00Z,Philharmonic Hall,"Manhattan, NY",8:30PM,,12679
1973-03-15T05:00:00Z,Philharmonic Hall,"Manhattan, NY",7:30PM,,12680
1973-03-17T05:00:00Z,Philharmonic Hall,"Manhattan, NY",7:30PM,,12681
1973-03-16T05:00:00Z,Philharmonic Hall,"Manhattan, NY",1:30PM,,12682
1973-03-22T05:00:00Z,Philharmonic Hall,"Manhattan, NY",8:30PM,,12683
1973-03-23T05:00:00Z,Philharmonic Hall,"Manhattan, NY",2:00PM,,12684
1973-03-24T05:00:00Z,Philharmonic Hall,"Manhattan, NY",8:30PM,,12685
1973-03-27T05:00:00Z,Philharmonic Hall,"Manhattan, NY",7:30PM,,12686
1973-03-29T05:00:00Z,Philharmonic Hall,"Manhattan, NY",8:30PM,,12687
1973-03-30T05:00:00Z,Philharmonic Hall,"Manhattan, NY",2:00PM,,12688
1973-03-31T05:00:00Z,Philharmonic Hall,"Manhattan, NY",8:30PM,,12689
1973-04-03T05:00:00Z,Philharmonic Hall,"Manhattan, NY",7:30PM,,12690
1973-03-30T05:00:00Z,Loeb Student Center,"Manhattan, NY",8:00PM,,12691
1973-03-30T05:00:00Z,Philharmonic Hall,"Manhattan, NY",1:00PM,,12692
1973-03-31T05:00:00Z,Philharmonic Hall,"Manhattan, NY",7:30PM,,12693
1973-04-03T05:00:00Z,Philharmonic Hall,"Manhattan, NY",6:30PM,,12694
1973-04-05T05:00:00Z,Philharmonic Hall,"Manhattan, NY",8:30PM,,12695
1973-04-06T05:00:00Z,Philharmonic Hall,"Manhattan, NY",2:00PM,,12696
1973-04-10T05:00:00Z,Philharmonic Hall,"Manhattan, NY",7:30PM,,12697
1973-04-07T05:00:00Z,Philharmonic Hall,"Manhattan, NY",12:10PM,,12698
1973-04-07T05:00:00Z,Philharmonic Hall,"Manhattan, NY",2:30PM,,12699
1973-04-12T05:00:00Z,Philharmonic Hall,"Manhattan, NY",8:30PM,,12700
1973-04-13T05:00:00Z,Philharmonic Hall,"Manhattan, NY",2:00PM,,12701
1973-04-14T05:00:00Z,Philharmonic Hall,"Manhattan, NY",8:30PM,,12702
1973-04-17T05:00:00Z,Philharmonic Hall,"Manhattan, NY",7:30PM,,12703
1973-04-16T05:00:00Z,Philharmonic Hall,"Manhattan, NY",1:30PM,,12704
1973-04-19T05:00:00Z,Philharmonic Hall,"Manhattan, NY",8:30PM,,12705
1973-04-21T05:00:00Z,Philharmonic Hall,"Manhattan, NY",8:30PM,,12706
1973-04-24T05:00:00Z,Philharmonic Hall,"Manhattan, NY",7:30PM,,12707
1973-04-26T05:00:00Z,Philharmonic Hall,"Manhattan, NY",8:30PM,,12708
1973-04-27T05:00:00Z,Philharmonic Hall,"Manhattan, NY",2:00PM,,12709
1973-04-28T05:00:00Z,Philharmonic Hall,"Manhattan, NY",8:30PM,,12710
1973-05-01T04:00:00Z,Philharmonic Hall,"Manhattan, NY",7:30PM,,12711
1973-04-30T04:00:00Z,Eastman Theatre,"Rochester, NY",None,,12712
1973-05-03T04:00:00Z,Philharmonic Hall,"Manhattan, NY",8:30PM,,12713
1973-05-04T04:00:00Z,Philharmonic Hall,"Manhattan, NY",2:00PM,,12714
1973-05-05T04:00:00Z,Philharmonic Hall,"Manhattan, NY",8:30PM,,12715
1973-05-08T04:00:00Z,Philharmonic Hall,"Manhattan, NY",7:30PM,,12716
1973-05-09T04:00:00Z,Alice Tully Hall,"Manhattan, NY",8:45PM,,12717
1973-05-10T04:00:00Z,Philharmonic Hall,"Manhattan, NY",8:30PM,,12718
1973-05-11T04:00:00Z,Philharmonic Hall,"Manhattan, NY",2:00PM,,12719
1973-05-12T04:00:00Z,Philharmonic Hall,"Manhattan, NY",8:30PM,,12720
1973-05-16T04:00:00Z,Philharmonic Hall,"Manhattan, NY",8:30PM,,12721
1973-05-17T04:00:00Z,Philharmonic Hall,"Manhattan, NY",8:30PM,,12722
1973-05-19T04:00:00Z,Philharmonic Hall,"Manhattan, NY",8:30PM,,12723
1973-05-18T04:00:00Z,Philharmonic Hall,"Manhattan, NY",8:30PM,,12724
1973-05-22T04:00:00Z,Philharmonic Hall,"Manhattan, NY",8:30PM,,12725
1973-05-23T04:00:00Z,Philharmonic Hall,"Manhattan, NY",2:00PM,,12726
1973-05-24T04:00:00Z,Philharmonic Hall,"Manhattan, NY",8:30PM,,12727
1973-05-25T04:00:00Z,Philharmonic Hall,"Manhattan, NY",8:30PM,,12728
1973-05-26T04:00:00Z,Philharmonic Hall,"Manhattan, NY",8:30PM,,12729
1973-05-31T04:00:00Z,Philharmonic Hall,"Manhattan, NY",8:30PM,,12730
1973-05-29T04:00:00Z,Philharmonic Hall,"Manhattan, NY",8:30PM,,12731
1973-05-30T04:00:00Z,Philharmonic Hall,"Manhattan, NY",8:30PM,,12732
1973-06-02T04:00:00Z,Philharmonic Hall,"Manhattan, NY",8:30PM,,12733
1973-06-01T04:00:00Z,Philharmonic Hall,"Manhattan, NY",8:30PM,,12734
1973-06-05T04:00:00Z,Philharmonic Hall,"Manhattan, NY",8:30PM,,12735
1973-06-06T04:00:00Z,Philharmonic Hall,"Manhattan, NY",8:30PM,,12736
1973-06-07T04:00:00Z,Philharmonic Hall,"Manhattan, NY",8:30PM,,12737
1973-06-08T04:00:00Z,Philharmonic Hall,"Manhattan, NY",8:30PM,,12738
1973-06-09T04:00:00Z,Philharmonic Hall,"Manhattan, NY",8:30PM,,12739
1973-06-12T04:00:00Z,Philharmonic Hall,"Manhattan, NY",8:00PM,,12740
1973-06-13T04:00:00Z,Philharmonic Hall,"Manhattan, NY",8:00PM,,12741
1973-06-14T04:00:00Z,Philharmonic Hall,"Manhattan, NY",8:00PM,,12742
1973-06-15T04:00:00Z,Philharmonic Hall,"Manhattan, NY",8:00PM,,12743
1973-06-16T04:00:00Z,Philharmonic Hall,"Manhattan, NY",8:00PM,,12744
1973-06-17T04:00:00Z,Philharmonic Hall,"Manhattan, NY",8:00PM,,12745
1973-06-19T04:00:00Z,"Brooklyn Center for the Performing Arts, Whitman Hall","Brooklyn, NY",8:00PM,,12746
1973-06-20T04:00:00Z,Co-op City,"Bronx, NY",8:00PM,,12747
1973-06-24T04:00:00Z,The Cathedral Church of Saint John the Divine,"Manhattan, NY",4:30PM,,12748
1973-06-20T04:00:00Z,"Colden Auditorium, Queens College","Queens, NY",8:00PM,,12749
1973-06-21T04:00:00Z,Schimmel Center for the Arts,"Manhattan, NY",7:00PM,,12750
1973-06-22T04:00:00Z,Staten Island Community College,"Staten Island, NY",8:00PM,,12751
1973-06-24T04:00:00Z,Schimmel Center for the Arts,"Manhattan, NY",3:00PM,,12752
1973-06-21T04:00:00Z,Schimmel Center for the Arts,"Manhattan, NY",12:00PM,,12753
1973-06-21T04:00:00Z,Schimmel Center for the Arts,"Manhattan, NY",1:00PM,,12754
1973-07-10T04:00:00Z,Sheep Meadow,"Manhattan, NY",8:30PM,,12755
1973-07-11T04:00:00Z,Crocheron Park,"Queens, NY",8:30PM,,12756
1973-07-12T04:00:00Z,Prospect Park,"Brooklyn, NY",8:30PM,,12757
1973-07-14T04:00:00Z,Van Cortlandt Park,"Bronx, NY",8:30PM,,12758
1973-07-17T04:00:00Z,Sheep Meadow,"Manhattan, NY",8:30PM,,12759
1973-07-24T04:00:00Z,North Meadow,"Manhattan, NY",8:30PM,,12760
1973-07-26T04:00:00Z,Sheep Meadow,"Manhattan, NY",8:30PM,,12761
1973-07-28T04:00:00Z,Clove Lake Park,"Staten Island, NY",8:30PM,,12762
1973-07-31T04:00:00Z,Sheep Meadow,"Manhattan, NY",8:30PM,,12763
1973-08-01T04:00:00Z,Cunningham Park,"Queens, NY",8:30PM,,12764
1973-08-02T04:00:00Z,Prospect Park,"Brooklyn, NY",8:30PM,,12765
1973-08-04T04:00:00Z,Van Cortlandt Park,"Bronx, NY",8:30PM,,12766
1973-09-06T04:00:00Z,Memorial Coliseum,"Lexington, KY",8:15PM,,12767
1973-09-07T04:00:00Z,Municipal Auditorium,"Charleston, WV",8:00PM,,12768
1973-09-08T04:00:00Z,Municipal Auditorium,"Asheville, NC",8:00PM,,12769
1973-09-09T04:00:00Z,Ovens Auditorium,"Charlotte, NC",8:15PM,,12770
1973-09-11T04:00:00Z,McAlister Auditorium,"Greenville, SC",8:15PM,,12771
1973-09-12T04:00:00Z,Byrnes Auditorium,"Rock Hill, SC",8:00PM,,12772
1973-09-13T04:00:00Z,Wait Chapel Auditorium,"Winston-Salem, NC",8:15PM,,12773
1973-09-14T04:00:00Z,Cameron Indoor Stadium,"Durham, NC",8:15PM,,12774
1973-09-16T04:00:00Z,John F. Kennedy Center for the Performing Arts,"Washington, DC",3:00PM,,12775
1973-09-18T04:00:00Z,Philharmonic Hall,"Manhattan, NY",8:30PM,,12776
1973-09-20T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12777
1973-09-21T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",2:00PM,,12778
1973-09-22T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12779
1973-09-25T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",7:30PM,,12780
1973-10-29T05:00:00Z,Carnegie Hall,"Manhattan, NY",8:00PM,,12781
1973-11-12T05:00:00Z,Teatro Imperio,"Lisbon, PORTUGAL",None,,12782
1973-11-13T05:00:00Z,Teatro Imperio,"Lisbon, PORTUGAL",9:30PM,,12783
1973-11-14T05:00:00Z,Palacio de Congresos,"Madrid, SPAIN",10:30PM,,12784
1973-11-15T05:00:00Z,Palacio de Congresos,"Madrid, SPAIN",10:30PM,,12785
1973-11-16T05:00:00Z,Palau de la Musica Catalana,"Barcelona, SPAIN",10:30PM,,12786
1973-11-17T05:00:00Z,Palau de la Musica Catalana,"Barcelona, SPAIN",10:30PM,,12787
1973-11-19T05:00:00Z,Teatro Perez Galdos,"Las Palmas, CANARY ISLANDS",8:00PM,,12788
1973-11-20T05:00:00Z,Teatro Guimerá,"Tenerife, Santa Cruz de, CANARY ISLANDS",8:00PM,,12789
1973-12-06T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12790
1973-12-07T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",2:00PM,,12791
1973-12-08T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12792
1973-12-11T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",7:30PM,,12793
1973-12-13T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,12794
1973-12-14T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",1:30PM,,12795
1973-12-18T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",7:30PM,,12796
1973-12-15T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12797
1973-12-20T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12798
1973-12-21T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12799
1973-12-22T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12800
1974-01-03T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12801
1974-01-04T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",2:00PM,,12802
1974-01-05T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12803
1974-01-08T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",7:30PM,,12804
1974-01-10T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12805
1974-01-11T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",2:00PM,,12806
1974-01-15T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",7:30PM,,12807
1974-01-12T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12808
1974-01-17T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12809
1974-01-18T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",2:00PM,,12810
1974-01-29T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",7:30PM,,12811
1974-01-19T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12812
1974-01-21T04:00:00Z,Van Wezel Performing Arts Hall,"Sarasota, FL",8:15PM,,12813
1974-01-22T04:00:00Z,War Memorial Auditorium,"Ft. Lauderdale, FL",8:30PM,,12814
1974-01-23T04:00:00Z,Dade County Auditorium,"Miami, FL",8:00PM,,12815
1974-01-24T04:00:00Z,Miami Beach Auditorium,"Miami Beach, FL",8:30PM,,12816
1974-01-26T04:00:00Z,Municipal Auditorium,"Orlando, FL",8:30PM,,12817
1974-01-31T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12818
1974-02-01T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",2:00PM,,12819
1974-02-02T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12820
1974-02-06T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12821
1974-02-07T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12822
1974-02-08T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",2:00PM,,12823
1974-02-12T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",7:30PM,,12824
1974-02-09T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",12:10PM,,12825
1974-02-09T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",2:30PM,,12826
1974-02-11T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12827
1974-02-14T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12828
1974-02-15T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12829
1974-02-16T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12830
1974-02-19T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",7:30PM,,12831
1974-02-21T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12832
1974-02-22T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",2:00PM,,12833
1974-02-23T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12834
1974-02-26T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",7:30PM,,12835
1974-02-28T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12836
1974-03-01T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",2:00PM,,12837
1974-03-02T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12838
1974-03-05T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",7:30PM,,12839
1974-03-07T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12840
1974-03-08T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",2:00PM,,12841
1974-03-09T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12842
1974-03-12T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",7:30PM,,12843
1974-03-14T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12844
1974-03-15T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",2:00PM,,12845
1974-03-16T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12846
1974-03-19T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",1:30PM,,12847
1974-03-21T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12848
1974-03-22T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",2:00PM,,12849
1974-03-23T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12850
1974-03-26T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",7:30PM,,12851
1974-03-28T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12852
1974-03-29T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",2:00PM,,12853
1974-03-30T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12854
1974-04-02T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",7:30PM,,12855
1974-04-01T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",1:30PM,,12856
1974-04-04T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12857
1974-04-05T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12858
1974-04-09T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",7:30PM,,12859
1974-04-06T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",12:10PM,,12860
1974-04-06T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",2:30PM,,12861
1974-04-11T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12862
1974-04-12T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",2:00PM,,12863
1974-04-13T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12864
1974-04-16T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",7:30PM,,12865
1974-04-18T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12866
1974-04-19T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",2:00PM,,12867
1974-04-20T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12868
1974-04-23T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",7:30PM,,12869
1974-04-25T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12870
1974-04-27T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12871
1974-04-26T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",2:00PM,,12872
1974-04-30T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",7:30PM,,12873
1974-04-26T04:00:00Z,Loeb Student Center,"Manhattan, NY",8:00PM,,12874
1974-05-02T04:00:00Z,Alice Tully Hall,"Manhattan, NY",8:30PM,,12875
1974-05-03T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",2:00PM,,12876
1974-05-07T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",7:30PM,,12877
1974-05-03T04:00:00Z,Loeb Student Center,"Manhattan, NY",8:00PM,,12878
1974-05-04T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",12:10PM,,12879
1974-05-04T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",2:30PM,,12880
1974-05-06T04:00:00Z,Alice Tully Hall,"Manhattan, NY",11:00AM,,12881
1974-05-06T04:00:00Z,Alice Tully Hall,"Manhattan, NY",12:30PM,,12882
1974-05-08T04:00:00Z,Juilliard - Juilliard Theater,"Manhattan, NY",8:45PM,,12883
1974-05-09T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12884
1974-05-10T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",2:00PM,,12885
1974-05-11T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12886
1974-05-14T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",7:30PM,,12887
1974-05-16T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12888
1974-05-17T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",2:00PM,,12889
1974-05-18T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12890
1974-05-22T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12891
1974-05-23T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12892
1974-05-24T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12893
1974-05-25T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12894
1974-05-28T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12895
1974-05-29T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12896
1974-05-30T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12897
1974-05-31T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12898
1974-06-01T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12899
1974-06-04T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12900
1974-06-05T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12901
1974-06-06T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12902
1974-06-07T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12903
1974-06-08T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12904
1974-06-11T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,12905
1974-06-12T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,12906
1974-06-13T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,12907
1974-06-14T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,12908
1974-06-15T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,12909
1974-06-16T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:00PM,,12910
1974-07-23T04:00:00Z,Sheep Meadow,"Manhattan, NY",None,,12911
1974-07-24T04:00:00Z,Cunningham Park,"Queens, NY",None,,12912
1974-07-25T04:00:00Z,Prospect Park,"Brooklyn, NY",None,,12913
1974-07-27T04:00:00Z,Van Cortlandt Park,"Bronx, NY",None,,12914
1974-08-07T04:00:00Z,Clove Lake Park,"Staten Island, NY",None,,12915
1974-07-30T04:00:00Z,Sheep Meadow,"Manhattan, NY",None,,12916
1974-07-31T04:00:00Z,Crocheron Park,"Queens, NY",None,,12917
1974-08-01T04:00:00Z,Prospect Park,"Brooklyn, NY",None,,12918
1974-08-03T04:00:00Z,NY Botanical Garden,"Bronx, NY",None,,12919
1974-08-06T04:00:00Z,Sheep Meadow,"Manhattan, NY",None,,12920
1974-08-16T04:00:00Z,Town Hall,"Auckland, NEW ZEALAND",8:00PM,,12921
1974-08-17T04:00:00Z,Town Hall,"Wellington, NEW ZEALAND",8:00PM,,12922
1974-08-18T04:00:00Z,Town Hall,"Christchurch, NEW ZEALAND",8:00PM,,12923
1974-08-21T04:00:00Z,City Hall,"Brisbane, AUSTRALIA",8:00PM,,12924
1974-08-22T04:00:00Z,Opera House,"Sydney, AUSTRALIA",8:00PM,,12925
1974-08-23T04:00:00Z,Opera House,"Sydney, AUSTRALIA",8:00PM,,12926
1974-08-25T04:00:00Z,Festival Theatre,"Adelaide, AUSTRALIA",8:00PM,,12927
1974-08-27T04:00:00Z,Town Hall,"Melbourne, AUSTRALIA",8:00PM,,12928
1974-08-28T04:00:00Z,Town Hall,"Melbourne, AUSTRALIA",8:00PM,,12929
1974-08-29T04:00:00Z,Town Hall,"Melbourne, AUSTRALIA",8:00PM,,12930
1974-09-01T04:00:00Z,Bunka Kaikan,"Tokyo, JAPAN",7:00PM,,12931
1974-09-02T04:00:00Z,Bunka Kaikan,"Tokyo, JAPAN",7:00PM,,12932
1974-09-04T04:00:00Z,NHK Hall,"Tokyo, JAPAN",7:00PM,,12933
1974-09-05T04:00:00Z,NHK Hall,"Tokyo, JAPAN",7:00PM,,12934
1974-09-06T04:00:00Z,Shimin Kaikan (Nagoya),"Nagoya, JAPAN",7:00PM,,12935
1974-09-07T04:00:00Z,City Hall,"Toyama, JAPAN",6:30PM,,12936
1974-09-09T04:00:00Z,Festival Hall,"Osaka, JAPAN",7:00PM,,12937
1974-09-10T04:00:00Z,Festival Hall,"Osaka, JAPAN",7:00PM,,12938
1974-09-18T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12939
1974-09-19T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12940
1974-09-20T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",2:00PM,,12941
1974-09-21T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12942
1974-09-24T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",7:30PM,,12943
1974-09-26T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12944
1974-09-27T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",2:00PM,,12945
1974-09-28T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12946
1974-10-01T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",7:30PM,,12947
1974-10-03T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12948
1974-10-04T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",2:00PM,,12949
1974-10-05T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12950
1974-10-15T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",7:30PM,,12951
1974-10-08T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12952
1974-10-09T04:00:00Z,Juilliard - Juilliard Theater,"Manhattan, NY",8:30PM,,12953
1974-10-10T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12954
1974-10-11T04:00:00Z,Juilliard - Juilliard Theater,"Manhattan, NY",8:30PM,,12955
1974-10-12T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12956
1974-10-17T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12957
1974-10-18T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",2:00PM,,12958
1974-10-19T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12959
1974-10-22T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",7:30PM,,12960
1974-10-23T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",1:30PM,,12961
1974-10-24T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12962
1974-10-25T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",2:00PM,,12963
1974-10-26T04:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12964
1974-11-06T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12965
1974-11-07T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12966
1974-11-08T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",2:00PM,,12967
1974-11-09T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12968
1974-11-12T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",7:30PM,,12969
1974-11-14T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12970
1974-11-15T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",2:00PM,,12971
1974-11-16T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12972
1974-11-19T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",7:30PM,,12973
1974-11-21T05:00:00Z,Avery Fisher Hall,"Manhattan, NY",8:30PM,,12974
